Total Population,Total Households,Median Household Income (Current Year $),Total Households For Period Of Construction Built Before 1961,Total Households For Period Of Construction Built Between 1961 And 1980,Total Households For Period Of Construction Built Between 1981 And 190,Total Households For Period Of Construction Built Between 1991 And 2000,Total Households For Period Of Construction Built Between 2001 And 2005,Total Households For Period Of Construction Built After 2005,Total Households for Tenure,Dwellings by Tenure Renter %,Dwellings by Tenure Owner %,Total Households For Structure Type Houses %,"Total Households For Structure Type Apartment, Building Low And High Rise %",Total Households For Structure Type Other Dwelling Types %,Estimated Family Size,label
3751,1538,55653.39,342,411,267,206,102,210,1474,0.059023066485753055,0.9409769335142469,0.9570871261378413,0.006501950585175552,0.036410923276983094,2.4388816644993496,0
2118,1168,36564.32,599,209,68,68,28,196,1076,0.7527881040892194,0.24721189591078066,0.14383561643835616,0.851027397260274,0.005136986301369863,1.8133561643835616,1
6740,2152,131915.98,10,80,936,749,221,156,1992,0.1360441767068273,0.8639558232931727,0.8828996282527881,0.1171003717472119,0.0,3.1319702602230484,0
6625,3139,48284.99,888,766,446,278,90,671,2961,0.5207700101317123,0.47922998986828774,0.5782096208983752,0.41255176807900606,0.009238611022618668,2.110544759477541,0
174,76,97703.42,0,36,0,0,20,20,74,1.0,0.0,0.5526315789473685,0.3815789473684211,0.06578947368421052,2.289473684210526,0
67,60,40000.0,50,6,0,0,0,4,51,1.0,0.0,0.0,1.0,0.0,1.1166666666666667,1
3200,1194,93983.12,178,938,23,10,3,42,1169,0.03592814371257485,0.9640718562874252,0.983249581239531,0.01340033500837521,0.0033500837520938024,2.680067001675042,0
4467,1348,84416.04,10,20,197,480,415,226,1293,0.21191028615622584,0.7880897138437741,0.7574183976261127,0.24258160237388723,0.0,3.31379821958457,0
5360,2255,46023.15,1347,583,137,56,34,98,2143,0.7648156789547363,0.23518432104526366,0.00753880266075388,0.9924611973392461,0.0,2.376940133037694,1
4818,2387,47604.54,471,798,196,384,148,390,2265,0.5845474613686534,0.41545253863134657,0.45622119815668205,0.5421030582320905,0.0016757436112274822,2.0184331797235022,0
6706,2731,73101.25,500,821,404,428,225,353,2618,0.22880061115355232,0.7711993888464477,0.9084584401318199,0.08787989747345294,0.003661662394727206,2.4555108019040643,0
5347,2159,78799.98,202,591,576,341,111,338,2064,0.22674418604651161,0.7732558139534884,0.7392311255210746,0.2584529874942103,0.002315886984715146,2.476609541454377,0
3680,936,82617.45,10,83,728,93,3,19,877,0.05815279361459521,0.9418472063854048,0.9134615384615384,0.08653846153846154,0.0,3.9316239316239314,0
209,75,50541.45,9,9,18,23,2,14,72,0.2222222222222222,0.7777777777777778,0.9466666666666667,0.05333333333333334,0.0,2.7866666666666666,0
6225,2550,104293.73,74,514,1176,432,217,137,2500,0.1572,0.8428,0.736078431372549,0.2619607843137255,0.00196078431372549,2.4411764705882355,0
3290,1235,84161.71,0,14,35,171,741,274,1156,0.27249134948096887,0.7275086505190311,0.7951417004048583,0.2048582995951417,0.0,2.6639676113360324,0
3678,1562,43142.16,577,565,204,149,29,38,1471,0.6254248810333106,0.3745751189666893,0.6286811779769527,0.3713188220230474,0.0,2.3546734955185658,0
7491,2825,90313.26,127,417,786,635,379,481,2780,0.18776978417266188,0.8122302158273381,0.7320353982300885,0.23185840707964603,0.036106194690265485,2.6516814159292035,0
6134,1983,94505.18,393,579,775,162,15,59,1817,0.18381948266373144,0.8161805173362686,0.8169440242057489,0.18305597579425115,0.0,3.0932929904185578,0
5104,2109,87937.18,10,34,54,348,467,1196,2014,0.15690168818272096,0.843098311817279,0.43290659080132765,0.5628259838786155,0.004267425320056899,2.420104314841157,0
3744,1451,56960.96,920,330,34,36,15,116,1357,0.27560795873249816,0.7243920412675019,0.7636113025499656,0.23638869745003446,0.0,2.580289455547898,0
4542,1880,89142.51,359,411,284,279,187,360,1817,0.12438084755090809,0.8756191524490919,0.8957446808510638,0.10159574468085106,0.0026595744680851063,2.4159574468085108,0
3944,1380,73648.92,670,359,174,99,21,57,1334,0.06146926536731634,0.9385307346326837,0.9666666666666667,0.03333333333333333,0.0,2.8579710144927537,0
6758,2405,106125.59,280,342,478,627,266,412,2376,0.10606060606060606,0.8939393939393939,0.9114345114345115,0.08856548856548857,0.0,2.80997920997921,0
3417,1369,109022.55,276,681,145,152,32,83,1301,0.0622598001537279,0.9377401998462721,0.8882395909422937,0.11176040905770636,0.0,2.4959824689554417,0
7036,2071,73964.65,15,537,1319,110,19,71,1917,0.33437663015127805,0.665623369848722,0.7860936745533559,0.21390632544664415,0.0,3.3973925639787543,0
490,218,35963.36,52,53,47,34,9,23,224,0.13392857142857142,0.8660714285714286,0.9770642201834863,0.0,0.022935779816513763,2.2477064220183487,0
6593,2171,67136.56,482,730,194,210,115,440,2052,0.3991228070175439,0.6008771929824561,0.29571625978811605,0.7024412713035467,0.0018424689083371719,3.0368493781667434,0
4737,1807,86658.52,80,509,498,345,194,181,1762,0.18388195232690124,0.8161180476730987,0.8024349750968456,0.1975650249031544,0.0,2.6214720531267295,0
8383,3378,80606.7,180,516,357,530,478,1317,3223,0.19205708966801116,0.8079429103319888,0.8099467140319716,0.1882770870337478,0.0017761989342806395,2.481645944345767,0
15,10,17842.37,1,1,0,0,0,8,2,0.0,1.0,1.0,0.0,0.0,1.5,0
4923,2404,38780.23,1172,688,204,139,53,148,2278,0.6909569798068481,0.3090430201931519,0.10149750415973377,0.8864392678868552,0.012063227953410981,2.0478369384359403,1
7871,3098,84738.02,1802,260,91,189,337,419,2887,0.24385174922064426,0.7561482507793558,0.6752743705616526,0.3234344738540994,0.0012911555842479018,2.540671400903809,0
5477,2111,103938.02,311,491,354,352,179,424,2012,0.07157057654075547,0.9284294234592445,0.9474182851729038,0.02036949313121743,0.03221222169587873,2.5945049739459973,0
5888,2224,81087.56,405,610,342,320,143,404,2110,0.17867298578199053,0.8213270142180095,0.8511690647482014,0.02787769784172662,0.12095323741007194,2.647482014388489,0
3453,1092,121741.91,10,563,466,26,3,24,1057,0.052980132450331126,0.9470198675496688,0.9908424908424909,0.009157509157509158,0.0,3.162087912087912,0
1763,1053,37064.08,184,204,45,317,137,166,1009,0.47770069375619423,0.5222993062438057,0.14339981006647673,0.8528015194681862,0.003798670465337132,1.674264007597341,1
2642,1005,149022.1,584,65,69,70,46,171,903,0.18161683277962348,0.8183831672203765,0.8388059701492537,0.1572139303482587,0.003980099502487562,2.628855721393035,0
4439,1898,58979.1,471,879,175,51,101,221,1823,0.36862314865606144,0.6313768513439386,0.5079030558482613,0.48946259220231825,0.0026343519494204425,2.338777660695469,0
4960,1832,82402.91,33,248,193,700,344,314,1742,0.1687715269804822,0.8312284730195177,0.7658296943231441,0.2341703056768559,0.0,2.7074235807860263,0
7156,1835,89557.31,64,625,600,248,72,226,1733,0.30121177149451817,0.6987882285054818,0.5286103542234333,0.46866485013623976,0.0027247956403269754,3.899727520435967,0
892,459,36466.43,252,120,23,41,17,6,434,0.7880184331797235,0.2119815668202765,0.29411764705882354,0.7058823529411765,0.0,1.943355119825708,1
2049,1151,42860.58,827,182,46,32,3,61,1078,0.7504638218923934,0.24953617810760667,0.0,0.9913119026933102,0.008688097306689836,1.7801911381407471,1
2786,1094,48150.84,939,116,10,0,3,26,1020,0.2823529411764706,0.7176470588235294,0.7806215722120659,0.2056672760511883,0.013711151736745886,2.546617915904936,0
2958,1509,36793.26,697,320,199,44,32,217,1427,0.7680448493342676,0.2319551506657323,0.18223989396951623,0.8137839628893306,0.003976143141153081,1.9602385685884691,1
5204,1995,52786.74,258,1419,109,169,3,37,1906,0.6348373557187827,0.3651626442812172,0.20451127819548873,0.7954887218045112,0.0,2.6085213032581454,0
3797,1435,88698.15,194,596,194,263,40,148,1423,0.06113843991567112,0.9388615600843289,0.9337979094076655,0.03554006968641115,0.030662020905923345,2.645993031358885,0
4251,1745,47882.19,192,1178,59,71,28,217,1671,0.6511071214841412,0.34889287851585876,0.01489971346704871,0.9851002865329513,0.0,2.436103151862464,1
880,341,80793.23,33,110,44,30,49,75,320,0.103125,0.896875,0.906158357771261,0.06158357771260997,0.03225806451612903,2.5806451612903225,0
860,387,46545.41,346,35,4,0,0,2,381,0.3438320209973753,0.6561679790026247,0.8578811369509044,0.12919896640826872,0.012919896640826873,2.2222222222222223,0
5062,2496,86357.45,1168,278,309,500,71,170,2364,0.48646362098138746,0.5135363790186125,0.22395833333333334,0.7740384615384616,0.002003205128205128,2.028044871794872,0
4261,1503,32789.46,682,376,178,60,13,194,1332,0.8153153153153153,0.18468468468468469,0.22022621423819028,0.7764471057884231,0.00332667997338656,2.8349966733200267,1
5362,2099,103991.02,103,1653,120,161,35,27,2053,0.25669751583049194,0.7433024841695081,0.837065269175798,0.162934730824202,0.0,2.5545497856121964,0
6540,3317,76944.85,1392,1139,235,140,114,297,3054,0.6692861820563196,0.33071381794368043,0.32830871269219175,0.6716912873078082,0.0,1.9716611395839614,1
5098,2114,101709.74,422,436,141,367,498,250,1964,0.31415478615071285,0.6858452138492872,0.4853358561967833,0.5146641438032167,0.0,2.411542100283822,0
6683,2951,56024.42,734,972,356,270,120,499,2729,0.43788933675338954,0.5621106632466105,0.6299559471365639,0.34157912572009486,0.02846492714334124,2.264656048797018,0
6981,2668,74322.16,328,893,342,260,201,644,2544,0.1289308176100629,0.8710691823899371,0.906671664167916,0.08545727136431784,0.007871064467766116,2.616566716641679,0
3925,1326,69266.16,52,1045,118,75,16,20,1280,0.5234375,0.4765625,0.755656108597285,0.24434389140271492,0.0,2.960030165912519,0
9875,3139,111252.23,3,10,0,110,1639,1377,2967,0.11998651836872262,0.8800134816312774,0.7559732398853138,0.24402676011468621,0.0,3.1459063395985982,0
11928,4297,78576.07,68,286,192,378,834,2539,4169,0.08179419525065963,0.9182058047493403,0.7644868512915988,0.23434954619501977,0.0011636025133814289,2.775890155922737,0
5641,2101,62979.05,777,339,314,497,119,55,2034,0.2605703048180924,0.7394296951819076,0.9171822941456449,0.0809138505473584,0.0019038553069966682,2.6849119466920515,0
5056,1539,93420.13,78,1018,212,122,20,89,1490,0.20469798657718122,0.7953020134228188,0.5172189733593242,0.48278102664067574,0.0,3.2852501624431447,0
2528,1153,87343.62,873,113,44,58,0,65,1101,0.44141689373297005,0.55858310626703,0.4943625325238508,0.5013009540329575,0.004336513443191674,2.1925411968777104,0
4072,1813,65755.03,786,343,126,229,123,206,1713,0.3496789258610625,0.6503210741389376,0.6012134583563155,0.39602868174296746,0.0027578599007170436,2.24600110314396,0
1692,636,88658.23,62,152,78,97,86,161,609,0.17405582922824303,0.825944170771757,0.89937106918239,0.06289308176100629,0.03773584905660377,2.660377358490566,0
6101,3597,58637.95,340,1768,674,336,191,288,3228,0.6301115241635687,0.36988847583643125,0.017236586043925493,0.9827634139560745,0.0,1.696135668612733,1
3013,1225,67845.86,226,396,228,104,69,202,1185,0.14177215189873418,0.8582278481012658,0.8881632653061224,0.10693877551020409,0.004897959183673469,2.459591836734694,0
2287,979,81304.47,759,171,13,24,0,12,951,0.11356466876971609,0.886435331230284,0.906026557711951,0.09397344228804903,0.0,2.3360572012257403,0
3164,825,97081.29,0,0,0,45,679,101,730,0.0589041095890411,0.9410958904109589,0.9781818181818182,0.02181818181818182,0.0,3.835151515151515,0
4467,1502,75184.39,135,710,214,156,24,263,1404,0.306980056980057,0.6930199430199431,0.7470039946737683,0.2529960053262317,0.0,2.974034620505992,0
3915,1794,47215.61,1330,286,52,52,0,74,1735,0.38789625360230545,0.6121037463976945,0.6443701226309922,0.3517279821627648,0.0039018952062430325,2.182274247491639,0
4251,1586,105061.88,272,532,559,178,9,36,1531,0.14435009797517961,0.8556499020248204,0.8505674653215637,0.1494325346784363,0.0,2.680327868852459,0
3743,2179,43629.04,1033,692,211,97,17,129,2045,0.6992665036674817,0.30073349633251834,0.015144561725562184,0.9825608077099587,0.002294630564479119,1.7177604405690683,1
5125,2982,31810.79,715,1138,345,318,160,306,2770,0.8844765342960289,0.11552346570397112,0.03621730382293763,0.960429242119383,0.00335345405767941,1.7186452045606975,1
10903,3586,89312.06,14,383,1028,367,83,1711,3155,0.14833597464342313,0.8516640253565768,0.8237590630228667,0.1762409369771333,0.0,3.0404350250976018,0
4256,1798,78218.03,477,568,235,70,72,376,1778,0.11192350956130484,0.8880764904386952,0.735817575083426,0.1518353726362625,0.11234705228031146,2.3670745272525027,0
6685,3272,37999.6,0,16,37,489,1099,1631,2904,0.25757575757575757,0.7424242424242424,0.20904645476772615,0.7909535452322738,0.0,2.0430929095354524,1
4304,1817,75139.93,0,97,621,891,68,140,1677,0.20214669051878353,0.7978533094812165,0.38855255916345627,0.6114474408365438,0.0,2.368739680792515,0
6839,2727,90630.65,468,1148,282,361,128,340,2655,0.14086629001883239,0.8591337099811676,0.931059772643931,0.0671067106710671,0.0018335166850018336,2.5078841217455077,0
10952,6680,77824.29,208,131,482,351,750,4758,6060,0.5493399339933993,0.45066006600660063,0.0032934131736526945,0.9967065868263473,0.0,1.6395209580838324,1
6365,2811,96109.63,0,14,23,247,275,2252,2418,0.31141439205955335,0.6885856079404467,0.5734614016364283,0.4247598719316969,0.0017787264318747777,2.264318747776592,0
4771,1678,114273.3,786,503,171,67,16,135,1564,0.06074168797953964,0.9392583120204604,0.9481525625744934,0.05184743742550656,0.0,2.8432657926102505,0
7028,3806,55669.09,235,1072,925,778,91,705,3536,0.5619343891402715,0.4380656108597285,0.0,1.0,0.0,1.8465580662112453,1
1465,848,40458.91,553,142,54,30,0,69,842,0.7790973871733967,0.2209026128266033,0.0294811320754717,0.8938679245283019,0.07665094339622641,1.7275943396226414,1
5742,2420,66694.17,1078,939,211,78,56,58,2350,0.25148936170212766,0.7485106382978723,0.8636363636363636,0.13429752066115702,0.002066115702479339,2.3727272727272726,0
6066,2265,83278.27,82,388,453,644,331,367,2094,0.14804202483285578,0.8519579751671442,0.9673289183222958,0.026048565121412803,0.006622516556291391,2.6781456953642384,0
3649,1515,32192.76,810,490,71,85,12,47,1492,0.7258713136729222,0.27412868632707776,0.04356435643564356,0.9564356435643564,0.0,2.408580858085809,1
5027,2456,34480.61,155,542,578,350,91,740,2268,0.5881834215167548,0.41181657848324515,0.0500814332247557,0.9413680781758957,0.008550488599348535,2.0468241042345277,1
2459,1026,77443.48,29,345,207,216,71,158,990,0.2474747474747475,0.7525252525252525,0.6237816764132553,0.3713450292397661,0.004873294346978557,2.3966861598440548,0
3176,1129,76048.31,688,389,6,12,6,28,1061,0.177191328934967,0.822808671065033,0.8139946855624446,0.18600531443755536,0.0,2.813108945969885,0
3285,1064,76471.77,579,393,60,3,0,29,1047,0.3495702005730659,0.6504297994269341,0.5460526315789473,0.45394736842105265,0.0,3.087406015037594,0
7535,2256,123221.67,14,129,1518,513,12,70,2102,0.06898192197906755,0.9310180780209324,0.9649822695035462,0.0350177304964539,0.0,3.339982269503546,0
2003,747,85880.34,85,208,114,190,61,89,702,0.04415954415954416,0.9558404558404558,0.9009370816599732,0.028112449799196786,0.07095046854082998,2.681392235609103,0
8065,2871,37502.86,678,1511,266,204,82,130,2687,0.5009304056568664,0.4990695943431336,0.35876001393242773,0.6412399860675723,0.0,2.8091257401602228,0
5120,1745,111330.29,38,311,135,402,249,610,1653,0.05384150030248034,0.9461584996975196,0.8899713467048711,0.10773638968481375,0.002292263610315186,2.9340974212034383,0
3151,1303,84257.03,396,392,58,37,77,343,1201,0.3463780183180683,0.6536219816819318,0.634689178818112,0.36531082118188796,0.0,2.4182655410590943,0
4271,1927,44220.48,957,569,107,110,25,159,1836,0.5882352941176471,0.4117647058823529,0.26414115204981836,0.7301504929942917,0.005708354955889984,2.216398546964193,1
3543,1525,53249.77,376,343,175,250,169,212,1487,0.2992602555480834,0.7007397444519166,0.7626229508196721,0.2340983606557377,0.003278688524590164,2.32327868852459,0
2695,1044,78913.59,816,92,32,37,29,38,1007,0.20953326713008938,0.7904667328699106,0.7614942528735632,0.23371647509578544,0.004789272030651341,2.5814176245210727,0
4639,1914,87285.33,472,1061,84,33,97,167,1803,0.22684414864115363,0.7731558513588463,0.8181818181818182,0.17972831765935215,0.0020898641588296763,2.423719958202717,0
6033,2079,87090.88,27,834,450,120,144,504,1879,0.1697711548696115,0.8302288451303885,0.5911495911495912,0.40885040885040885,0.0,2.901875901875902,0
4740,1854,92281.46,29,1186,534,49,17,39,1744,0.10722477064220183,0.8927752293577982,0.9261057173678533,0.07389428263214672,0.0,2.55663430420712,0
5577,2129,83424.25,113,425,334,269,152,836,1978,0.17644084934277046,0.8235591506572295,0.8323156411460779,0.16251761390324096,0.005166744950681071,2.619539689995303,0
4250,1803,91160.51,1312,270,65,36,25,95,1698,0.2956419316843345,0.7043580683156655,0.7371048252911814,0.2562396006655574,0.0066555740432612314,2.3571824736550195,0
2232,1212,34162.69,569,320,128,71,41,83,1177,0.7374681393372983,0.2625318606627018,0.16336633663366337,0.8201320132013201,0.0165016501650165,1.8415841584158417,1
6613,2500,75393.62,182,2010,137,62,48,61,2358,0.14800678541136555,0.8519932145886344,0.6224,0.3688,0.0088,2.6452,0
3140,1153,94569.92,32,796,230,80,0,15,1115,0.35695067264573993,0.6430493273542601,0.7727666955767563,0.22723330442324371,0.0,2.723330442324371,0
139,42,112433.0,0,8,0,14,0,20,38,0.21052631578947367,0.23684210526315788,1.0,0.0,0.0,3.3095238095238093,0
185,50,75471.53,0,8,2,9,2,29,62,0.0,0.0,1.0,0.0,0.0,3.7,0
3962,1626,53072.91,52,919,378,216,4,57,1504,0.1529255319148936,0.8470744680851063,0.026445264452644526,0.9735547355473555,0.0,2.4366543665436655,0
3588,1287,92578.19,146,322,139,195,163,322,1223,0.12428454619787407,0.8757154538021259,0.8562548562548562,0.11344211344211344,0.030303030303030304,2.787878787878788,0
2883,1581,53492.65,614,384,89,68,28,398,1471,0.601631543167913,0.398368456832087,0.13156230234029095,0.8380771663504112,0.030360531309297913,1.8235294117647058,1
7393,2847,109273.34,403,859,557,452,265,311,2687,0.07592110160029773,0.9240788983997023,0.9947312961011591,0.005268703898840885,0.0,2.5967685282753776,0
2151,855,75048.05,249,234,125,120,53,74,819,0.3076923076923077,0.6923076923076923,0.8304093567251462,0.16257309941520467,0.007017543859649123,2.5157894736842104,0
3740,1224,58867.21,127,920,74,66,3,34,1143,0.27296587926509186,0.7270341207349081,0.6111111111111112,0.3888888888888889,0.0,3.0555555555555554,0
3481,1771,51867.95,504,758,179,48,8,274,1682,0.4958382877526754,0.5041617122473246,0.4590626764539808,0.5409373235460192,0.0,1.9655561829474872,0
497,309,21213.77,82,198,22,0,0,7,318,1.0,0.0,0.13268608414239483,0.8511326860841424,0.016181229773462782,1.6084142394822007,1
4478,1777,61817.73,564,831,107,80,32,163,1700,0.4752941176470588,0.5247058823529411,0.6831738885762522,0.31457512661789533,0.0022509848058525606,2.5199774901519416,0
